sample_id,feature_1,feature_2,label,split
class0_2192,0.9793226488,1.2859338314,0,development_pool
class1_0079,0.3614965684,-1.0606924465,1,development_pool
class0_1274,2.2443947766,1.3694506516,0,development_pool
class1_2952,2.4094725408,0.8957988808,1,development_pool
class0_1854,-0.0497637265,2.0450596559,0,development_pool
class0_1224,0.4024459843,0.0393029816,0,development_pool
class0_1435,-0.9593364783,0.9445919293,0,test
class0_0759,-1.4244091236,-0.4471598641,0,development_pool
class0_1357,1.1096851568,-1.0581106477,0,development_pool
class1_1237,0.5850972710,-0.3359038945,1,development_pool
class0_2328,-1.8365424814,1.5018586705,0,test
class1_0218,-0.3755532777,-0.8809523594,1,development_pool
class0_1733,1.3691314331,-0.7017147122,0,development_pool
class0_2298,0.3852414715,0.6301522462,0,development_pool
class1_2334,-2.0168644298,-0.5995573314,1,development_pool
class0_2097,1.1612749833,-2.5976754489,0,test
class1_0325,-1.7049239438,-1.3940028635,1,development_pool
class1_0311,1.6071511558,1.9056056268,1,development_pool
class0_2670,0.2323091970,1.4264308615,0,development_pool
class0_0128,2.3164870102,1.5663148103,0,development_pool
class0_2317,-0.5154841460,0.7823746053,0,development_pool
class1_2057,0.0677656738,0.2059509258,1,development_pool
class0_0960,1.0251950214,0.2938354433,0,development_pool
class0_0997,-1.1765520592,-0.0792524575,0,test
class1_1915,-0.4897886772,-1.5016247708,1,test
class0_1858,-0.3381667564,-0.5831776386,0,test
class1_2348,-0.3153721457,-1.9837829463,1,test
class1_1488,-0.5679554365,-1.9830793831,1,development_pool
class1_2515,-1.0361263665,-0.6567330980,1,development_pool
class1_0267,-2.9337806343,-0.9890011173,1,development_pool
class0_0016,-0.3639394989,2.5055975256,0,development_pool
class0_1977,-2.0139290757,-1.1301031089,0,test
class1_1879,-0.8498891008,-1.6178334511,1,development_pool
class0_1214,0.0054716141,-0.0908742951,0,development_pool
class1_2695,-0.8569735292,-1.2911856411,1,development_pool
class0_2077,0.9968723463,-0.1602562313,0,development_pool
class0_0408,0.6718164361,-1.6296037977,0,development_pool
class1_2555,0.7204980368,-1.3546742072,1,test
class0_2175,1.8265042764,0.9577772148,0,test
class0_0691,0.2347976002,-0.5210715031,0,development_pool
class0_2943,0.6075595595,3.1982227583,0,development_pool
class1_2642,0.0609906139,-0.4761920074,1,development_pool
class0_2732,0.0452338692,-1.1137115707,0,development_pool
class1_0150,0.2827294956,-0.6247766893,1,test
class1_0595,1.3372106362,-1.7999677082,1,development_pool
class1_2088,0.2825715045,-0.0281520324,1,development_pool
class0_1397,1.6096215594,0.1739867126,0,development_pool
class0_1692,-0.4971655714,1.0938347065,0,development_pool
class1_1407,-1.1115889266,-0.0494319593,1,development_pool
class1_0964,0.2497341816,0.4696885183,1,test
class1_1169,1.4684056130,-0.6274452101,1,test
class0_0301,0.4961637312,-0.9324486460,0,development_pool
class1_2080,-1.9156386645,-0.0378757965,1,test
class0_2241,1.4118416881,1.8546062361,0,test
class1_1058,0.4669870043,0.2195056954,1,test
class1_0102,-4.1208277878,-1.2277680911,1,development_pool
class0_1810,-1.3264423038,0.0595391594,0,development_pool
class1_1077,1.1558412750,-1.1987665254,1,development_pool
class1_0901,0.8174601667,-0.2358186300,1,development_pool
class1_2581,-1.0038423306,-2.5101772413,1,development_pool
class0_0109,1.4166052773,1.0497274693,0,development_pool
class0_1400,0.6079379217,1.0744114058,0,test
class1_2951,-0.1373965458,-2.0628449275,1,development_pool
class1_0353,0.6374617615,-1.1643161647,1,development_pool
class0_2771,-2.3960219530,0.1910112958,0,development_pool
class0_1475,1.9402644076,-0.5856538802,0,test
class1_1824,-0.9538231254,-0.9984656126,1,development_pool
class0_0267,1.5007379160,-0.3753603134,0,test
class0_1881,0.2030377205,0.1858540619,0,development_pool
class1_1213,-1.0568020059,-1.1071568205,1,development_pool
class0_0952,-0.8992473611,-0.3266001393,0,development_pool
class0_2110,1.5894576520,-1.2050745697,0,development_pool
class0_0032,2.4761391786,0.6229838452,0,development_pool
class1_2926,-1.0624351294,-0.8265404267,1,test
class0_0144,0.1882874360,1.0997045332,0,development_pool
class1_2480,-0.9350824306,-0.7282660199,1,development_pool
class1_2501,0.2824349114,0.9530038715,1,test
class1_1154,-0.6296396765,2.3318077084,1,development_pool
class1_1190,-1.4468171284,-1.0894000236,1,development_pool
class0_1557,1.7222774229,-0.1514361885,0,test
class0_1050,1.3404903856,2.6075595954,0,development_pool
class0_1047,0.7918588144,-0.9724138653,0,development_pool
class0_0576,3.1085261733,-0.2274914458,0,development_pool
class1_2573,-2.3201665364,-0.9285222104,1,development_pool
class1_0847,-1.7923508363,-2.0404233819,1,development_pool
class1_0744,-2.0229451930,-1.3086461768,1,development_pool
class1_2187,-0.3757290887,-1.2515654691,1,development_pool
class0_1329,0.8463167049,2.2254822028,0,test
class0_0692,-1.0774175088,-2.0157870325,0,development_pool
class1_1133,1.7534969072,1.4507305449,1,development_pool
class0_1444,-0.0761592667,2.0746443709,0,development_pool
class1_0110,-1.3093435095,0.8132091552,1,test
class0_0176,-0.9377588263,1.3478531969,0,development_pool
class0_2256,0.8067014612,2.4454601435,0,test
class0_1782,1.6522149904,3.5028693007,0,development_pool
class1_1760,0.0038627776,-0.6230893479,1,development_pool
class1_1991,0.3131002129,-0.4672630758,1,development_pool
class1_2850,0.2210427591,-2.0346547689,1,development_pool
class1_2274,-1.5359915049,-0.1362632803,1,development_pool
class1_0791,-2.1450451502,-1.1113534126,1,development_pool
class1_2612,0.8594189085,-1.7146912913,1,development_pool
class0_1715,-0.7744846289,0.9316775607,0,development_pool
class0_1667,-1.4529273408,-0.5635800296,0,development_pool
class1_0871,-1.0641340870,-1.2818786105,1,development_pool
class1_0386,-0.4955652004,-0.4436289547,1,development_pool
class1_0101,0.8737648427,-0.8259227906,1,development_pool
class0_2648,-0.6238637143,-0.8858674523,0,development_pool
class1_2464,0.6212425537,-0.1578617259,1,development_pool
class0_1869,1.0577945712,0.8109116628,0,development_pool
class1_1489,-0.7515958887,-0.8309701038,1,development_pool
class0_0283,-0.3234777606,-0.9556654101,0,development_pool
class1_1523,0.9358945186,-1.3637885972,1,development_pool
class1_0786,0.5069507089,0.5531107294,1,test
class0_0468,0.4714551703,-0.3063238896,0,test
class0_2676,-0.3731010165,0.2085526970,0,test
class0_1650,0.7132043098,2.4751244226,0,development_pool
class1_1945,0.1241262662,-1.6098087532,1,test
class1_2889,0.9119189167,0.8034292530,1,development_pool
class1_1576,-1.3046902231,-0.9449760433,1,development_pool
class0_0768,2.1773727299,-0.2931306387,0,development_pool
class1_1798,-0.2481381582,-0.9475143495,1,development_pool
class0_0066,1.9179798460,2.0241971499,0,development_pool
class1_0429,-0.4169244810,-0.8703508443,1,development_pool
class1_0106,-1.5308755734,-1.3358529988,1,development_pool
class1_0570,-1.0471837548,1.0489819746,1,development_pool
class1_0909,0.7435651795,-0.6450814544,1,development_pool
class0_2382,-0.4350642719,0.1601390186,0,development_pool
class1_2068,0.8666747904,0.1299799933,1,development_pool
class0_1196,2.9714436063,1.5314515736,0,development_pool
class0_2233,1.9460076473,0.1544959675,0,development_pool
class1_1059,0.1995510570,0.7246902534,1,development_pool
class0_0503,-0.4671852649,0.1423996730,0,test
class0_1523,1.4099393135,-1.7658160595,0,development_pool
class0_2277,0.4203478960,-1.0764156638,0,test
class1_1241,-0.1695988814,-0.2199182858,1,development_pool
class1_2945,0.2251054478,-0.8820474412,1,test
class0_1840,-0.5657053458,-0.6954006515,0,development_pool
class1_0968,-0.9781262990,0.3380443970,1,development_pool
class1_1664,-0.5758109736,1.0888434194,1,development_pool
class1_0882,0.0029116384,0.9437197351,1,development_pool
class1_0559,-1.8803806290,-2.4460726249,1,test
class1_2782,-0.6190328038,1.8673210350,1,development_pool
class0_1013,3.2221515055,3.5069699955,0,development_pool
class0_0824,-0.0860025329,1.4410838100,0,development_pool
class1_0799,1.8075681852,0.1769690872,1,development_pool
class1_1734,-0.4195754631,-3.3005530573,1,development_pool
class1_1919,-2.3773645425,-0.5670076267,1,test
class1_0515,0.3477599447,0.8473820161,1,development_pool
class0_0943,0.3080388001,0.7420626011,0,test
class1_1382,0.1781902380,1.0750334717,1,development_pool
class0_0509,1.4928057354,0.7431730247,0,development_pool
class1_1049,-2.4948345790,-0.6937831967,1,development_pool
class0_1863,0.6387274399,1.5415006218,0,test
class1_1364,-4.1981192766,-2.7933304740,1,test
class0_0981,0.3308877863,0.7732662568,0,development_pool
class0_1765,3.0520275112,1.4233451994,0,development_pool
class0_2602,-0.2388070412,0.9552340491,0,development_pool
class1_2977,2.2005799623,-2.4372503639,1,development_pool
class1_2492,-0.5309046178,0.3012907724,1,development_pool
class0_2194,2.2608039630,0.0413191447,0,development_pool
class1_0374,0.0042195764,0.8070409223,1,development_pool
class0_2245,-0.3369560512,-0.3349023031,0,test
class1_1035,-0.2517809921,-0.8133620325,1,development_pool
class0_1510,0.5006302878,1.3553834596,0,development_pool
class1_0207,0.9544317059,1.4679442104,1,development_pool
class0_0584,-1.2500386290,-0.3764343767,0,development_pool
class1_0542,0.7443310787,-0.2655703708,1,development_pool
class1_0864,1.9712557019,-0.5320028869,1,development_pool
class0_1108,0.7399727438,1.1518695261,0,development_pool
class0_0353,1.5073348083,2.4461613880,0,test
class0_1061,-2.3965598232,-1.1810560870,0,test
class1_0346,-0.4043923304,-1.4933380477,1,development_pool
class0_0719,-0.5091154117,1.9809736473,0,development_pool
class1_0266,-1.4055671914,-0.6928726879,1,development_pool
class1_0005,-0.9331560953,-2.2299705540,1,test
class1_0181,-2.2235070191,-0.4810104172,1,development_pool
class0_2768,-1.2850020074,2.5893763842,0,development_pool
class0_1750,0.9500296147,0.3974739712,0,development_pool
class1_0440,1.0458988044,-1.4751216842,1,development_pool
class0_2287,0.1853089220,-0.7201253227,0,development_pool
class0_2445,-0.2084400391,0.7767969638,0,test
class1_2344,1.2552590509,0.8530935388,1,development_pool
class1_1055,-1.8712691633,-1.2286878377,1,development_pool
class1_0306,-1.8923101150,-0.4012070560,1,test
class1_0842,-1.4905674694,0.8987172082,1,development_pool
class0_0695,1.0532331712,-0.1139567746,0,development_pool
class1_2131,-1.2314490860,0.1549706038,1,development_pool
class0_2032,1.1553878178,1.6488384366,0,development_pool
class1_1255,-0.3902224083,0.5292849263,1,development_pool
class1_0501,0.1320937790,-2.6218777259,1,development_pool
class0_1936,1.6966788356,1.9410818064,0,development_pool
class0_0492,1.4543111742,1.3803970590,0,development_pool
class0_2057,0.2066930459,-2.1642875749,0,test
class0_0538,-0.0626794873,-0.8276038967,0,development_pool
class1_0291,-0.4166744467,-0.0370621803,1,development_pool
class1_2375,1.4213229178,1.1733920708,1,development_pool
class1_1144,0.1491232261,-1.4368726683,1,development_pool
class0_0760,0.0354550080,2.9078028607,0,test
class0_2868,1.2623814168,0.8268636884,0,development_pool
class1_0898,-1.4946211614,0.3544751483,1,development_pool
class0_0046,-0.3424050330,1.1582133337,0,development_pool
class0_2250,3.4833518609,1.6333215958,0,test
class1_2956,0.2777347371,-1.7590654390,1,test
class0_0277,-0.8049288755,-0.4107817999,0,development_pool
class0_0660,1.2230613947,0.9334066976,0,development_pool
class0_2597,0.4305183514,-0.4854961046,0,development_pool
class1_0950,1.1475592437,0.3951489679,1,development_pool
class1_2366,0.7289256500,1.2505580950,1,development_pool
class1_2235,-2.3963144757,-0.9256706642,1,development_pool
class0_0324,3.1005479377,3.0164346921,0,test
class1_2890,0.4821071871,-0.8227717263,1,development_pool
class1_1985,0.0040779446,-1.1243394765,1,development_pool
class0_2571,0.6291353019,1.4601441422,0,development_pool
class0_2104,2.2424741169,-2.1798944931,0,development_pool
class0_2656,-0.1972078838,1.7140695497,0,development_pool
class1_1374,-0.1947611764,-0.6168031166,1,development_pool
class0_0023,2.4602380443,1.3450601919,0,development_pool
class0_2109,-0.8881960969,-1.6345447300,0,development_pool
class0_0950,0.1967431584,-0.2610129820,0,test
class1_1623,0.3756918952,-0.8070634669,1,development_pool
class1_2256,0.4125938442,0.4129407829,1,development_pool
class1_2668,1.6066540486,0.0970386532,1,development_pool
class0_0077,0.9652251554,1.3250310359,0,development_pool
class0_1122,-0.1633598298,-2.5866725144,0,development_pool
class0_0792,1.4159161872,1.5114701997,0,development_pool
class0_0519,2.7971633165,0.5285635071,0,test
class0_2282,1.1804649628,1.5202066827,0,test
class1_0162,-1.1437079029,0.8796504549,1,development_pool
class0_1959,0.1582218789,1.0076749933,0,development_pool
class1_1086,-0.9634447153,0.9945124864,1,development_pool
class1_1649,0.7707871896,-0.3291640047,1,development_pool
class1_0875,-2.2705447230,-0.1141901561,1,development_pool
class0_2601,1.2089694863,0.4186317522,0,test
class0_1989,-1.1013405455,1.1408158028,0,development_pool
class0_1029,0.2744838419,1.6290817359,0,development_pool
class0_1549,-0.9402782634,-0.0362553165,0,test
class0_1128,1.4064566982,1.9697927884,0,development_pool
class1_2488,0.2263074659,0.6109806548,1,development_pool
class1_2992,2.1270653288,1.6608583776,1,development_pool
class0_2593,1.0273348551,-2.0014136763,0,test
class0_2244,0.5485447954,-0.3467662223,0,test
class1_0033,-0.4594171452,-0.8822436267,1,development_pool
class0_0297,-0.2128537162,0.3040533946,0,development_pool
class0_1423,1.1443155263,-0.5556182398,0,development_pool
class0_1527,1.3808341954,0.1666484615,0,test
class0_0708,0.3917931244,1.8291968700,0,test
class0_2230,1.4590706113,2.4847169035,0,development_pool
class1_1533,-0.6486024915,-1.2172720878,1,test
class0_1145,-0.0349150152,2.1686108994,0,development_pool
class0_0037,-0.6779801994,1.7459553293,0,development_pool
class1_0917,-0.8996561338,-1.3183529061,1,test
class1_0674,1.2773495433,-0.7173999847,1,development_pool
class0_1247,-0.1504151560,2.0860499270,0,development_pool
class1_2717,1.6119547328,1.5239034599,1,development_pool
class1_1502,0.5315534509,-2.4777510320,1,test
class1_2351,-0.4451087266,0.5042761794,1,test
class0_0884,-1.4232965326,-1.6957776616,0,development_pool
class1_2446,-0.9452575038,-0.2119674792,1,test
class0_1248,1.0621210754,2.3219331336,0,development_pool
class0_2932,2.2071873215,-0.5719433168,0,development_pool
class0_0756,1.7331093663,1.4330934220,0,development_pool
class1_1969,-1.4608615489,-0.1312347158,1,development_pool
class0_2757,-0.3053282140,0.0955562444,0,development_pool
class0_1390,0.1872208618,0.9299684678,0,development_pool
class0_0982,-0.4941619879,0.5054016998,0,test
class1_0880,1.8405827454,-0.1704311748,1,development_pool
class1_0896,0.0064891946,-1.2227333333,1,development_pool
class0_1272,0.9448301916,0.4669307107,0,development_pool
class1_2414,-0.3646061198,0.0705485423,1,development_pool
class1_0778,-1.5160337034,-1.1065970704,1,development_pool
class1_2151,-1.5525415522,-3.0666675323,1,development_pool
class1_2447,-0.8780671982,-0.0653841017,1,test
class1_2914,-2.0927744598,-2.0962542606,1,test
class0_0012,1.5395423196,-0.6676680795,0,development_pool
class1_0960,-0.2085223437,0.5160200497,1,development_pool
class0_1732,-0.4414761507,1.1441707050,0,development_pool
class0_0556,0.5124744295,0.8493199882,0,development_pool
class0_0472,-0.0400137041,-0.1936562917,0,development_pool
class1_0288,-1.5460481298,0.2448297018,1,development_pool
class0_0771,-0.8466772530,1.8988831147,0,test
class0_2267,0.7053323150,-0.6555934461,0,development_pool
class0_1086,-0.3778363555,-0.4954991754,0,development_pool
class0_2674,2.4657762195,-0.9443755059,0,development_pool
class0_1792,-0.3745701664,-2.2690709844,0,development_pool
class0_1135,1.0414541759,0.9151597938,0,development_pool
class0_1705,-0.8744344204,2.2965508580,0,test
class1_1791,-0.7996155407,-2.9827632675,1,test
class0_2759,-0.4640028693,0.5066261895,0,development_pool
class0_2232,-1.2005708363,0.6008909418,0,development_pool
class0_1149,-0.9826010058,1.1887461976,0,development_pool
class1_0026,-2.5966254336,-1.0163916721,1,development_pool
class1_0883,-1.8690835376,-1.9159668648,1,development_pool
class1_0067,-2.2996744696,-2.2457508598,1,development_pool
class1_1658,0.8132102136,-1.5671728963,1,development_pool
class1_0613,0.3795684068,-1.3567173717,1,development_pool
class1_0728,1.3151688402,-0.3115690452,1,development_pool
class1_2321,-0.2944231436,-1.2247240229,1,test
class1_2461,-0.9871747748,-3.0966726612,1,development_pool
class1_2916,0.4999994696,-0.4554347084,1,development_pool
class1_1387,-0.2612474485,0.7564626849,1,development_pool
class1_2442,-0.2309224103,0.1449162515,1,development_pool
class0_2753,0.3067589186,1.6108400873,0,development_pool
class1_2558,-0.7684312954,-0.0105475955,1,test
class1_2516,-0.3719391205,0.5166144089,1,development_pool
class0_0926,-0.2620848487,2.4882149599,0,development_pool
class1_0912,-0.2510352355,0.1886948774,1,development_pool
class1_0700,-1.9195153145,0.1959491848,1,development_pool
class1_1691,0.3289540328,-1.3247075054,1,development_pool
class1_1469,-1.2980132871,2.1736152059,1,development_pool
class1_0308,-1.2267670581,-1.2294226135,1,test
class1_1370,-0.7540093060,-3.0505285334,1,development_pool
class1_2552,0.2329034329,0.5996240199,1,development_pool
class0_1817,0.1474170132,1.3003045582,0,development_pool
class1_1230,-0.9111720717,1.5513064272,1,development_pool
class1_1911,-1.0859208023,-0.4741730285,1,development_pool
class0_1913,0.2281183044,2.0433358925,0,development_pool
class0_1318,-1.9427349253,-0.2827074120,0,development_pool
class0_0123,1.8978046972,1.3795976109,0,development_pool
class0_1368,-0.9738034000,-1.7963799778,0,development_pool
class0_1662,1.7696456437,2.1693003153,0,development_pool
class1_1345,-2.5465929292,-2.3187424878,1,test
class1_1445,-0.2311709448,-0.6392650856,1,development_pool
class0_1497,0.5960361941,0.2672834716,0,development_pool
class0_0251,-1.8576769403,1.1003785995,0,development_pool
class1_2399,1.6801002247,0.9320292786,1,development_pool
class0_0018,0.6653268049,-1.2259960449,0,test
class1_0713,0.7839741896,1.6201737772,1,development_pool
class1_2671,-0.0264080499,-0.8249696139,1,development_pool
class0_1076,-0.6201391200,1.9537993928,0,development_pool
class1_1034,-2.3216841036,-0.8876318370,1,development_pool
class0_1540,0.4704943486,0.0854754690,0,development_pool
class1_0767,-0.2424237676,-0.9244943021,1,development_pool
class1_0023,-0.2813769046,-0.9265205513,1,development_pool
class0_1091,0.9571628924,0.4034108245,0,development_pool
class0_2172,-2.1424062612,-0.5543139908,0,development_pool
class1_0305,0.0892573325,0.4043004532,1,development_pool
class1_1062,-0.8863944240,-0.9080416565,1,development_pool
class0_0821,-0.6168779325,1.5709247444,0,development_pool
class0_0051,2.1685690495,1.5169081176,0,development_pool
class1_1627,0.9313094964,-1.1056917714,1,development_pool
class0_0052,1.4465688384,0.2036862373,0,development_pool
class1_2166,0.6475973054,-0.1775135340,1,development_pool
class0_1259,2.1375774163,-1.3005479373,0,test
class0_2007,1.2805496535,1.5883434008,0,development_pool
class1_2656,0.4505756861,-1.2118502514,1,development_pool
class0_2465,1.8353019448,1.6133661874,0,development_pool
class0_0750,-0.9304804157,-0.0125416131,0,development_pool
class1_2800,0.1532636403,-0.0334101506,1,development_pool
class1_2563,-2.2031605569,-0.8095660645,1,development_pool
class0_0139,0.7760813854,-0.1537706024,0,development_pool
class1_1715,-0.1925038062,2.9474277683,1,development_pool
class1_1729,-1.2818291703,-1.2006936258,1,development_pool
class1_1291,-0.1861844827,-1.1438571400,1,development_pool
class1_2090,-2.7977471489,-1.0652251573,1,test
class1_0006,-0.7901786025,-0.0984072206,1,development_pool
class0_0488,2.3869187275,-0.5403451856,0,development_pool
class0_2204,0.9074867842,0.3111358257,0,development_pool
class1_0593,-1.0728606158,-0.0087849156,1,test
class1_0179,-1.3390060475,-3.7324104865,1,development_pool
class0_1868,-0.1579274798,-0.3470175758,0,development_pool
class1_1764,0.2857422532,0.9701149089,1,test
class1_0303,0.8746977554,-1.7615116565,1,development_pool
class1_1757,-1.2356250155,-1.6223897122,1,development_pool
class1_1071,0.6663957600,-0.4709629124,1,development_pool
class0_0061,0.4539696971,-0.9548472899,0,development_pool
class1_0604,-1.9206374119,0.3870400702,1,development_pool
class0_0007,1.7524749390,-1.2115660706,0,development_pool
class1_0514,0.0786344627,-1.6677150955,1,development_pool
class0_2132,0.0054561764,-0.4465343531,0,development_pool
class1_1025,0.6617961208,0.7917308418,1,development_pool
class0_0769,0.4253844531,-0.3998721391,0,development_pool
class1_1539,0.7129304250,-1.0758214009,1,test
class1_0859,-0.7353780272,1.0902213295,1,development_pool
class0_0686,-0.6618126489,1.9899547259,0,test
class0_0259,0.7819992670,-0.7324228062,0,development_pool
class1_0685,1.1114283977,0.3283270359,1,development_pool
class0_0972,0.5105193593,-0.0211518277,0,development_pool
class1_2092,-1.6783222306,-0.7195879297,1,test
class0_1856,2.8814499315,0.8429968341,0,development_pool
class1_1491,-1.2690167410,0.8519754664,1,development_pool
class0_2485,-0.3459543472,1.9046448657,0,test
class0_2747,-0.7538986177,2.4725448796,0,development_pool
class1_1755,-0.7592693757,0.5252427861,1,test
class1_2560,-2.2885891801,-0.7851549278,1,development_pool
class1_0300,-0.1737337585,2.5233211953,1,development_pool
class0_1562,0.3113278570,-0.2433288731,0,test
class1_2198,-0.5147681780,-1.8461437105,1,development_pool
class1_1983,-2.3957705713,-1.6194244351,1,development_pool
class0_2185,0.9650310073,1.3109206990,0,development_pool
class1_2880,-1.0803228042,-0.7047205995,1,test
class1_0336,-0.2128718158,-1.2441596971,1,development_pool
class0_2833,2.0751271420,-0.1499077779,0,development_pool
class0_0958,2.6289867090,1.7882800735,0,test
class1_0631,-2.3910426605,-2.3726375705,1,development_pool
class0_0019,1.8198085466,-1.2160993549,0,test
class0_0725,-0.6912153606,-0.6582615756,0,development_pool
class0_2120,-0.8181009636,-0.9392953795,0,development_pool
class1_0460,-2.1366600618,-2.1854883327,1,development_pool
class0_0265,0.9540862462,-0.4468750453,0,development_pool
class0_0386,0.2642524508,-0.6071173315,0,development_pool
class1_1297,-2.4417525513,-2.2312854936,1,development_pool
class1_1399,-0.7076137084,0.6830286333,1,development_pool
class0_2646,-1.3467243788,-0.6392263548,0,test
class1_2443,-2.1588355970,-0.4836665692,1,test
class0_0872,-0.4664443804,1.3335297461,0,development_pool
class1_2013,-2.3707949854,-0.0815205478,1,development_pool
class1_1957,-0.4354581033,0.7974888131,1,development_pool
class1_0666,-3.8532091633,-2.7308324388,1,development_pool
class1_1442,-1.1310860875,-1.7305146086,1,development_pool
class1_2358,0.9087507246,-1.4435687611,1,development_pool
class0_0414,-0.5935080772,-1.4035193482,0,development_pool
class0_0801,-0.3914638959,1.7384854938,0,development_pool
class0_2706,1.4050720342,0.5939516007,0,development_pool
class1_2312,-1.9816041820,0.1140810968,1,development_pool
class1_0324,-0.2990509073,-1.7500130043,1,test
class0_2500,0.3903383504,-0.9234792246,0,development_pool
class1_2932,-2.3593625716,0.1768555998,1,development_pool
class1_1675,-0.8209132868,-1.3350361200,1,development_pool
class0_0521,-0.7420638544,-1.4529642976,0,development_pool
class0_0163,2.3948983427,0.5138854321,0,development_pool
class0_2954,2.9130487068,-1.5788588807,0,test
class0_2023,-0.0630500874,-0.7061206898,0,development_pool
class0_1471,-0.0840840317,-0.8067755657,0,development_pool
class0_1844,-2.0627522404,-1.6525640925,0,test
class1_2846,-1.3228096172,1.4076020691,1,test
class1_2795,0.5414112712,-0.9578242065,1,development_pool
class0_1182,1.0823520244,2.8061214428,0,development_pool
class1_0545,-1.2205870470,0.1199140790,1,test
class0_1375,0.2918842475,-0.0248812060,0,development_pool
class0_2643,-1.3578147190,-0.7136188747,0,development_pool
class1_2208,-0.3526129047,-0.6541846043,1,test
class0_2730,1.6407295968,1.3255289524,0,development_pool
class0_0705,1.0004153928,0.6118265546,0,development_pool
class0_1209,-0.2869956042,0.2406429410,0,test
class1_0752,-1.2920797047,-1.1374294423,1,development_pool
class0_0804,-0.8748458025,1.6420952426,0,development_pool
class0_0443,-1.5773524109,1.2835542763,0,development_pool
class1_2721,0.0713027180,-1.0342464095,1,development_pool
class1_0654,-2.5818141592,-0.3566023689,1,test
class1_0528,0.7013092493,-1.9726149033,1,development_pool
class0_2911,0.2599596025,0.6760629890,0,test
class1_2323,0.0720138795,0.4225843524,1,test
class1_2963,-0.0858544914,0.0286106578,1,test
class1_0733,-1.8363604739,-3.1695426649,1,development_pool
class0_0832,2.9837851903,2.0421514169,0,test
class1_1829,0.3509480681,-2.5025406990,1,development_pool
class1_1056,1.9105292548,-1.0826132182,1,development_pool
class0_2666,1.2085944821,0.8136323339,0,test
class0_0177,-0.1897595074,-0.4375352125,0,development_pool
class0_1620,-0.4017379938,1.0512745090,0,test
class1_2657,1.3190440381,-0.7083606998,1,development_pool
class1_2239,-0.4501265831,1.3359589533,1,development_pool
class1_0243,-3.1023332923,0.7682185697,1,development_pool
class0_0964,3.1219794298,2.6789035944,0,test
class1_0166,-0.6985137708,-2.8025893116,1,development_pool
class0_0463,0.5461347258,-1.8135762803,0,development_pool
class1_2502,-2.1387167483,-0.9687892176,1,development_pool
class1_1972,-3.8368265045,-0.9999790845,1,development_pool
class1_2710,-0.8650915583,0.4387595258,1,development_pool
class1_1005,-1.0017639488,0.5953294228,1,test
class0_0875,-0.4552598823,1.0955540558,0,development_pool
class1_2737,0.7282527191,0.4778352295,1,development_pool
class0_2549,0.5253792850,-1.2124300510,0,development_pool
class0_0491,-0.5750334964,0.0840825241,0,test
class1_1536,-0.9723346668,-1.7788921343,1,development_pool
class0_2102,2.1861252140,0.6838047035,0,test
class1_1220,-0.8726187100,-0.0815995218,1,development_pool
class1_2821,-0.8239786976,-0.8727339347,1,development_pool
class0_1499,1.2173380759,-0.7063891356,0,development_pool
class1_1624,-0.0960814758,-1.6314732605,1,development_pool
class1_2865,-0.4376163089,0.3865892991,1,development_pool
class1_1811,-0.4488879915,-1.2388123066,1,development_pool
class1_0496,-1.8033278825,-0.3124691569,1,test
class1_1847,-2.7239946256,-3.0770442595,1,development_pool
class0_1837,0.9490715310,2.2196551304,0,development_pool
class0_0287,0.3595640007,0.0201349210,0,development_pool
class0_0001,0.1358746463,-0.0783234880,0,development_pool
class1_2020,-2.6249124189,0.4512842494,1,development_pool
class1_2815,-4.2791751411,-1.4800013942,1,development_pool
class0_0565,0.3061887102,0.8155052462,0,development_pool
class1_1934,-0.8953286318,-0.7148351330,1,test
class0_1268,1.1245245899,0.6673732605,0,development_pool
class0_1399,1.3396094523,-1.4270430204,0,development_pool
class0_0667,-0.4522218136,1.8572011871,0,development_pool
class0_1099,0.0811361160,0.1107997252,0,development_pool
class1_2832,-1.4817799305,-2.4553591582,1,development_pool
class0_0002,-1.2941851524,1.0652825555,0,development_pool
class1_1893,0.8101793835,1.1261278490,1,test
class0_2518,-2.0336698736,1.6756596327,0,development_pool
class1_2679,-1.0371712361,-0.0641182993,1,development_pool
class0_2853,2.4412416065,-0.7900541453,0,development_pool
class0_2815,0.9851485976,1.5534144699,0,development_pool
class1_2809,-0.8680122335,0.5309994627,1,development_pool
class1_0520,2.2746713577,1.0622860321,1,development_pool
class0_2881,0.0718886222,0.8722707562,0,development_pool
class1_0955,-1.8398208769,-0.6265547958,1,development_pool
class1_0269,-0.1369130956,0.9412202792,1,development_pool
class1_2484,-0.3077229050,-1.8975707565,1,development_pool
class1_1307,-0.5782802235,-0.8367085086,1,development_pool
class1_0364,0.4392494742,0.0930473578,1,test
class1_0602,-0.6178991351,-1.9251919406,1,development_pool
class1_1989,-1.3905022145,-2.7862032099,1,development_pool
class1_0961,-2.6504816264,-0.8362182532,1,test
class0_2536,1.7885802520,1.4482697997,0,development_pool
class1_0513,-1.8884420963,-1.2695868054,1,test
class0_0448,-1.3137196683,-0.3087426318,0,development_pool
class1_0197,1.5233775226,0.4937044700,1,development_pool
class0_0999,1.2082574432,-0.1579368918,0,development_pool
class0_1964,-0.7692633961,-0.0527868465,0,test
class1_1828,-1.9095214864,0.1121180180,1,development_pool
